session_id,user,account,client_ip,target_ip,target_hostname,session_start,session_end,duration_sec,commands,event_types,raw_event_count,file_transfer_bytes,label,tactics,source,split,persona,ip_source,target_group,target_criticality,identity_is_synthetic,ip_is_synthetic,ts_is_synthetic,real_user,real_client_ip,real_target_ip,real_target_hostname,protocol,has_command_telemetry,start_time,end_time,duration_sec_feat,start_hour,off_hours_flag,is_weekend,command_count,unique_command_ratio,avg_command_length,command_entropy,flag_cred_access,flag_privesc,flag_persistence,flag_log_tamper,flag_recon,flag_exfil,new_source_ip_for_user,new_source_ip_globally,ip_foreign_to_user,distinct_source_ips_prior,distinct_source_ips_24h,source_ip_entropy,cluster,distance_to_centroid,kmeans_anomaly
gen-512b4c10a3593aecd5d16ae2,imane,p_dev,10.20.10.123,10.10.40.23,build-01,2026-06-02T10:22:01+00:00,2026-06-02T10:22:13.392364+00:00,12.39,"['tail -c 100 file.txt', 'find /home -maxdepth 1 -type d', 'tail -c 100 file.txt', 'tail -c 100 file.txt', 'find /srv -regex "".*/config.*""', 'find /srv -regex "".*/config.*""', ""awk -F',' '{print $2}' file.csv"", 'git', 'find /opt -size +500k -name ""*.log""', 'awk \'$2 == ""active"" {print $3}\' file.txt', ""awk '{print $1}' data.txt"", ""grep 'localhost' /etc/hosts"", 'tail -c 100 file.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",13,0,benign,[],generated,train,dev,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-02 10:22:01+00:00,2026-06-02 10:22:13.392364+00:00,12.39,10,0,0,13,0.6923076923076923,25.46153846153846,2.931208948910323,0,0,0,0,0,0,0,0,0,5,5,1.8230264907128848,0,3.8037271053630004,0
gen-3b44dabc142ec8b0cce52711,imane,p_dev,10.20.10.123,10.10.40.20,dev-03,2026-06-14T11:18:20+00:00,2026-06-14T11:18:26.746321+00:00,6.75,"[""awk '/^ERROR/' log.txt"", ""awk '/^ERROR/' log.txt"", ""awk '/^ERROR/' log.txt"", ""awk '/[0-9]+(\\.[0-9]+){3}/' file.txt"", ""awk '!seen[$1]++' data.txt"", 'find /tmp -not -newer /tmp/marker', ""awk '{$2 += 100; print}' file.txt"", 'find /home -type f -links +1', ""grep -E '([0-9a-fA-F]{1,4}:){7}[0-9a-fA-F]{1,4}' logfile.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-14 11:18:20+00:00,2026-06-14 11:18:26.746321+00:00,6.75,11,0,1,9,0.7777777777777778,31.33333333333333,2.6416041678685938,0,0,0,0,0,0,0,0,0,13,1,1.7121073716122044,0,9.253539662547835,0
gen-78669ba9044ffc73cfef7fd7,imane,p_dev,10.20.10.123,10.10.40.23,build-01,2026-06-09T10:06:37+00:00,2026-06-09T10:06:44.428425+00:00,7.43,"[""awk 'NR==1' file.csv"", ""grep -v 'debug' output.txt"", 'awk \'{gsub(/ /,""-""); print}\' file.txt', ""grep -w 'disk' /var/log/syslog"", 'find /srv -name ""*.log"" -a -size +10M', 'find /opt \\( -perm 644 -o -perm 600 \\)', 'tail -n 20 file.txt', ""grep -w 'disk' /var/log/syslog"", 'find /opt \\( -perm 644 -o -perm 600 \\)']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,dev,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-09 10:06:37+00:00,2026-06-09 10:06:44.428425+00:00,7.43,10,0,0,9,0.7777777777777778,30.55555555555556,2.725480556997868,0,0,0,0,0,0,0,0,0,10,6,1.638909604865973,0,2.919309102308965,0
gen-46cbeb6037d7bd4af718a6ad,imane,p_dev,10.20.10.99,10.10.40.20,dev-03,2026-06-23T09:26:16+00:00,2026-06-23T09:26:25.601452+00:00,9.6,"['cat /etc/logrotate.d/rsyslog', ""awk '/^ERROR/' log.txt"", 'find /var -group admin', ""grep -E 'error|warning' server.log"", ""grep -w 'disk' /var/log/syslog"", ""awk 'NR==1' file.csv"", 'find /var -group admin', ""grep 'config' *.conf"", ""awk 'END {print FILENAME, NR}' file.txt"", 'find /var -group admin', ""grep -l '127.0.0.1' *"", 'find /var -type f -a -size +1M', ""awk '/^ERROR/' log.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",13,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-23 09:26:16+00:00,2026-06-23 09:26:25.601452+00:00,9.6,9,0,0,13,0.7692307692307693,25.53846153846154,3.180832987205441,0,0,0,0,0,0,0,0,0,23,5,1.9261898149905392,0,3.433916597075964,0
gen-461e24a3f2fb094a7d296f9c,imane,p_dev,10.20.10.123,10.10.40.23,build-01,2026-06-22T12:26:24+00:00,2026-06-22T12:26:28.357862+00:00,4.36,"['cd', 'cd', 'cd', 'cd', 'python3']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,dev,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-22 12:26:24+00:00,2026-06-22 12:26:28.357862+00:00,4.36,12,0,0,5,0.4,3.0,0.7219280948873623,0,0,0,0,0,0,0,0,0,22,3,1.9042004452479773,0,4.888469592895371,0
gen-fc8ad01638080dba6273f164,imane,p_dev,10.99.120.167,10.10.40.20,dev-03,2026-06-03T09:37:29+00:00,2026-06-03T09:37:35.290034+00:00,6.29,"['cd', 'git', 'git', 'find /tmp \\( -user alice -o -user bob \\)', ""awk '{print $1, $5}' log.txt"", 'git', 'cd', 'tail -n 20 /var/log/syslog']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,vpn,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-03 09:37:29+00:00,2026-06-03 09:37:35.290034+00:00,6.29,9,0,0,8,0.625,13.375,2.1556390622295662,0,0,0,0,0,0,1,1,0,5,3,1.6107482339528836,1,2.2869280112619945,0
gen-459df649cdf9d1d6b22ed234,imane,p_dev,10.20.10.99,10.10.40.20,dev-03,2026-06-18T13:59:33+00:00,2026-06-18T13:59:42.066180+00:00,9.07,"[""grep 'localhost' /etc/hosts"", ""grep 'localhost' /etc/hosts"", ""grep 'error' log.txt"", 'find /opt -not -iname ""*.tmp""', 'awk \'{print $1 ""-"" $3}\' file.txt', 'cd', 'awk \'$3 == ""yes"" || $3 == ""no""\' data.txt', ""grep 'error' log.txt"", 'find /opt -not -iname ""*.tmp""', ""grep -w 'usb' *.log""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-18 13:59:33+00:00,2026-06-18 13:59:42.066180+00:00,9.07,13,0,0,10,0.7,24.5,2.721928094887362,0,0,0,0,0,0,0,0,0,20,5,1.879681044036695,0,2.623132052651431,0
gen-37edae1a36ebaef4bcef2c15,imane,p_dev,10.20.10.123,10.10.40.23,build-01,2026-06-18T08:01:44+00:00,2026-06-18T08:01:49.876343+00:00,5.88,"['find /srv -regex "".*/config.*""', ""grep -l 'kernel' *.log"", 'cat <(echo line1) <(echo line2)', 'find /tmp -ctime 0 -type d', 'find /srv -regex "".*/config.*""', 'find /data -type b', ""grep -i 'warning' server.log"", 'find /data -path ""*/backup"" -prune -o -type f -print']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-18 08:01:44+00:00,2026-06-18 08:01:49.876343+00:00,5.88,8,0,0,8,0.875,29.625,2.75,0,0,0,0,0,0,0,0,0,19,5,1.860837666807698,0,2.935566562390486,0
gen-c1e0248ea8449e0b2ac2fc1e,imane,p_dev,10.20.10.99,10.10.40.20,dev-03,2026-06-03T09:07:05+00:00,2026-06-03T09:07:09.086262+00:00,4.09,"['find /data -nouser', 'find /home -regex "".*/[A-Z]{3}[0-9]{2}\\.csv""', ""grep 'localhost' /etc/hosts"", ""awk '$1 ~ /^[a-zA-Z]$/' file.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-03 09:07:05+00:00,2026-06-03 09:07:09.086262+00:00,4.09,9,0,0,4,1.0,30.25,2.0,0,0,0,0,0,0,0,0,0,5,2,1.5626880393039078,0,3.5479878868355175,0
gen-aad414ad0577f0c3925b3545,imane,p_dev,10.99.49.253,10.10.40.20,dev-03,2026-06-19T12:14:59+00:00,2026-06-19T12:15:02.586121+00:00,3.59,"[""awk 'NR <= 10' file.txt"", ""awk '{p *= $1} END {print p}' file.txt"", ""awk '{print $0, length($0)}' file.txt"", ""awk '{print $0, length($0)}' file.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dev,vpn,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-19 12:14:59+00:00,2026-06-19 12:15:02.586121+00:00,3.59,12,0,0,4,0.75,33.75,1.5,0,0,0,0,0,0,1,1,0,21,4,1.9000212849741085,1,3.89681054276286,0
gen-6a40e733275b7c2c12be16cb,imane,p_dev,10.20.10.123,10.10.40.23,build-01,2026-06-12T07:19:53+00:00,2026-06-12T07:19:59.074629+00:00,6.07,"[""awk '/^ERROR/' log.txt"", ""awk '/^ERROR/' log.txt"", 'find /tmp -ctime 0 -type d', ""awk '/^ERROR/' log.txt"", ""awk '/^ERROR/' log.txt"", 'find /opt -size +500k -name ""*.log""', ""awk '/^ERROR/' log.txt"", ""grep 'function' *.js""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,home,dev,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-12 07:19:53+00:00,2026-06-12 07:19:59.074629+00:00,6.07,7,1,0,8,0.5,23.875,1.5487949406953985,0,0,0,0,0,0,0,0,0,13,3,1.7385953919720862,0,3.721586353060655,0
gen-e8ca0bd26504f7a97ab4d358,imane,p_dev,10.20.10.123,10.10.40.20,dev-03,2026-06-30T07:46:51+00:00,2026-06-30T07:46:57.823352+00:00,6.82,"[""grep 'token' *.json"", ""grep 'token' *.json"", 'python3', ""grep -i 'warning' server.log"", ""awk -F'@' '{print $2}' emails.txt"", ""grep 'config' *.conf"", 'find /tmp -not -newer /tmp/marker', ""grep 'token' *.json""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-30 07:46:51+00:00,2026-06-30 07:46:57.823352+00:00,6.82,7,1,0,8,0.75,22.25,2.4056390622295662,0,0,0,0,0,0,0,0,0,27,5,1.9094451470303564,0,3.5663840357952954,0
gen-7b1463c930bf7f5ab01de936,imane,p_dev,10.20.10.123,10.10.30.15,web-prod-02,2026-06-05T10:46:40+00:00,2026-06-05T10:46:51.969919+00:00,11.97,"[""grep -E '([0-9a-fA-F]{1,4}:){7}[0-9a-fA-F]{1,4}' logfile.txt"", ""grep -E '([0-9a-fA-F]{1,4}:){7}[0-9a-fA-F]{1,4}' logfile.txt"", 'find /tmp -size -100c', ""grep -E '([0-9a-fA-F]{1,4}:){7}[0-9a-fA-F]{1,4}' logfile.txt"", ""grep -E '\\bnet\\w*' logs/*.txt"", 'find /tmp -perm 644', 'find /opt -mindepth 2 -type d', 'find /home -not -name ""*.bak""', 'python3', 'find /opt -mindepth 2 -type d', ""awk 'NF == 3' file.txt"", ""grep -E '([0-9a-fA-F]{1,4}:){7}[0-9a-fA-F]{1,4}' logfile.txt"", 'cat file.txt | wc -l']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",13,0,benign,[],generated,train,dev,home,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-05 10:46:40+00:00,2026-06-05 10:46:51.969919+00:00,11.97,10,0,0,13,0.6923076923076923,34.23076923076923,2.931208948910323,0,0,0,0,0,0,0,0,0,6,1,1.4582464065806109,0,3.8261603555760044,0
gen-77a1cf7d6f47d6b681d42b2f,imane,p_dev,10.20.10.99,10.10.40.20,dev-03,2026-06-18T10:52:09+00:00,2026-06-18T10:52:15.863416+00:00,6.86,"['find /home -path ""*/.svn"" -prune -o -type f -print', ""grep '^#' script.sh"", 'find /home -path ""*/.svn"" -prune -o -type f -print', ""awk '{print $2, $0}' file.txt | sort -n"", 'grep -E \'HTTP/1.1"" [4-5][0-9]{2}\' access.log', 'grep CRON /var/log/syslog', 'find /home -path ""*/.svn"" -prune -o -type f -print', 'find /home -path ""*/.svn"" -prune -o -type f -print']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-18 10:52:09+00:00,2026-06-18 10:52:15.863416+00:00,6.86,10,0,0,8,0.625,40.875,2.0,0,0,0,0,0,0,0,0,0,20,5,1.8913755193674973,0,3.7335095473532696,0
gen-681f95150d93d08b7842cbc6,youssef,p_dev,10.20.10.137,10.10.20.12,db-prod-03,2026-06-15T12:51:17+00:00,2026-06-15T12:51:21.007937+00:00,4.01,"['git', 'awk \'$3 == ""yes"" || $3 == ""no""\' data.txt', ""grep -r 'panic' /var/log"", ""grep -r 'panic' /var/log"", ""grep 'Failed login' /var/log/auth.log""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",5,0,benign,[],generated,train,dev,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-15 12:51:17+00:00,2026-06-15 12:51:21.007937+00:00,4.01,12,0,0,5,0.8,25.6,1.9219280948873625,0,0,0,0,0,0,0,0,0,5,2,0.6995372139132228,0,2.661110021511856,0
gen-6b77fe6ee12361753e22a676,youssef,p_dev,10.20.10.137,10.10.20.12,db-prod-03,2026-06-22T12:30:31+00:00,2026-06-22T12:30:40.670220+00:00,9.67,"[""grep -l 'kernel' *.log"", 'touch', ""awk '/[0-9]+(\\.[0-9]+){3}/' file.txt"", ""awk '/error/' log.txt"", ""awk '{a[NR]=$0} END {for (i=NR-4;i<=NR;i++) print a[i]}' file.txt"", 'cat /etc/logrotate.d/rsyslog', ""grep -l 'kernel' *.log"", ""awk '{sum += $2} END {print sum/NR}' file.txt"", 'touch', ""awk '{print $2}' access.log"", 'find /var -not -type d', 'awk \'{print $1"",""$2"",""$3}\' data.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,dev,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-22 12:30:31+00:00,2026-06-22 12:30:40.670220+00:00,9.67,12,0,0,12,0.8333333333333334,27.75,3.2516291673878226,0,0,0,0,0,0,0,0,0,9,5,0.8135340292601543,0,3.0898009293135895,0
gen-9361b11d8352aaba4a64cfcc,youssef,p_dev,10.20.10.137,10.10.40.18,dev-01,2026-06-10T11:25:50+00:00,2026-06-10T11:25:56.904123+00:00,6.9,"['find /tmp -type f -links -2', ""grep 'Failed login' /var/log/auth.log"", ""grep 'Failed login' /var/log/auth.log"", 'find /var -perm /g=w', 'git', ""awk '!/^#/' config.txt"", 'python3', 'find /tmp -links +2']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-10 11:25:50+00:00,2026-06-10 11:25:56.904123+00:00,6.9,11,0,0,8,0.875,21.5,2.75,0,0,0,0,0,0,0,0,0,5,3,0.8222822844268373,0,1.761091685099288,0
gen-e0ebb3c7b8a3f3fa776944b8,youssef,p_dev,10.30.0.12,10.10.30.14,web-prod-01,2026-06-10T10:15:13+00:00,2026-06-10T10:15:21.475094+00:00,8.48,"['grep CRON /var/log/syslog', ""awk '{print $1}' data.txt"", 'find /tmp -type f -links -2', 'grep pattern file.txt | tail', 'find /tmp -type f -links -2', ""awk -F',' '{print $1, $3}' records.csv"", ""awk '{print $1}' *.log"", ""awk -F',' '{print $1, $3}' records.csv"", 'find /tmp \\( -user alice -o -user bob \\)', ""awk '{p *= $1} END {print p}' file.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,dev,jump,web,2,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-10 10:15:13+00:00,2026-06-10 10:15:21.475094+00:00,8.48,10,0,0,10,0.8,30.8,2.9219280948873623,0,0,0,0,0,0,0,0,0,4,1,0.5965734820440877,0,2.8192301675601192,0
gen-d66cbda120be83948cbbca01,youssef,p_dev,10.20.10.137,10.10.40.20,dev-03,2026-06-25T17:06:29+00:00,2026-06-25T17:06:37.098162+00:00,8.1,"['git', 'find /tmp -perm 644', 'git', 'python3', ""awk '/[0-9]+(\\.[0-9]+){3}/' file.txt"", 'python3', ""grep 'function' *.js"", 'awk \'{gsub("","", "" ""); print}\' file.txt', 'grep CRON /var/log/syslog']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",9,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-25 17:06:29+00:00,2026-06-25 17:06:37.098162+00:00,8.1,17,0,0,9,0.7777777777777778,17.555555555555557,2.725480556997868,0,0,0,0,0,0,0,0,0,11,1,0.8297865019582598,0,2.5499775383513135,0
gen-bb10f0bedb768604befae203,youssef,p_dev,10.30.0.11,10.10.40.20,dev-03,2026-06-08T09:14:25+00:00,2026-06-08T09:14:34.415030+00:00,9.42,"['cd', 'find /data -mindepth 3 -type f', 'zip', ""awk '/^ERROR/' log.txt"", 'awk \'{print $1"",""$2"",""$3}\' data.txt', ""awk '{print $2}' access.log"", ""grep -E 'error|warning' server.log"", ""grep -E '\\bnet\\w*' logs/*.txt"", 'awk \'$3 == ""yes"" || $3 == ""no""\' data.txt', 'find /data -mindepth 3 -type f', ""awk '/[0-9]/' file.txt"", ""grep -w 'disk' /var/log/syslog"", 'awk \'{print $1"",""$2"",""$3}\' data.txt']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",13,0,benign,[],generated,train,dev,jump,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-08 09:14:25+00:00,2026-06-08 09:14:34.415030+00:00,9.42,9,0,0,13,0.8461538461538461,26.07692307692308,3.3927474104487847,0,0,0,0,0,0,1,0,1,3,3,0.420026001688088,1,13.233992766620435,1
gen-6fad74602ef38ed18cdfe58d,youssef,p_dev,10.20.10.137,10.10.20.12,db-prod-03,2026-06-02T09:24:25+00:00,2026-06-02T09:24:32.439834+00:00,7.44,"[""grep -r 'function' ."", 'git', 'cd', 'find /var -group admin', 'find /data -path ""*/backup"" -prune -o -type f -print', 'chmod', 'cat <(echo line1) <(echo line2)', 'find /tmp -path ""*/old"" -prune -o -type f -print', ""awk '{print toupper($2)}' file.txt"", ""awk '$1 ~ /^[0-9]+$/' file.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,dev,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-02 09:24:25+00:00,2026-06-02 09:24:32.439834+00:00,7.44,9,0,0,10,1.0,24.7,3.321928094887362,0,0,0,0,0,0,0,0,0,2,2,0.7219280948873623,0,3.1065296966382987,0
gen-92f765e74927db4a4a12d0d4,youssef,p_dev,10.20.10.137,10.10.40.18,dev-01,2026-06-24T10:57:33+00:00,2026-06-24T10:57:40.587519+00:00,7.59,"[""grep --color=auto 'network' *.log"", 'tail -n 20 /var/log/syslog', 'python3', 'python3', 'find /tmp \\( -user alice -o -user bob \\)', 'cat /dev/urandom | head -c 16', ""grep -E 'error code [0-9]+' error.log"", ""awk '!/^#/ {print NR, $0}' file.txt"", 'find /var -mindepth 2 -type f', 'find /var -mindepth 2 -type f']","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",10,0,benign,[],generated,train,dev,home,dev,1,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-24 10:57:33+00:00,2026-06-24 10:57:40.587519+00:00,7.59,10,0,0,10,0.8,27.2,2.9219280948873623,0,0,0,0,0,0,0,0,0,9,1,0.7583265816667052,0,2.242354350132582,0
gen-5dbe0139c89578d9890719db,youssef,p_dev,10.30.0.12,10.10.20.12,db-prod-03,2026-06-22T08:55:49+00:00,2026-06-22T08:55:53.199468+00:00,4.2,"[""grep -c 'error' *.log"", 'find /tmp -perm -u=s', 'find /srv -regex "".*/config.*""', ""grep -c 'admin' users.csv""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",4,0,benign,[],generated,train,dev,jump,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-22 08:55:49+00:00,2026-06-22 08:55:53.199468+00:00,4.2,8,0,0,4,1.0,24.0,2.0,0,0,0,0,0,0,0,0,0,6,2,0.5886225034430775,0,3.33311314399174,0
gen-e4406398f8eb71136aeea07a,youssef,p_dev,10.20.10.137,10.10.20.12,db-prod-03,2026-06-08T08:18:49+00:00,2026-06-08T08:18:56.798560+00:00,7.8,"[""awk '/^[0-9]/' file.txt"", ""awk '/^[0-9]/' file.txt"", 'find /data -type d -a -empty', ""awk '{print $0, length($0)}' file.txt"", ""awk '{sum += $2} END {print sum}' data.txt"", ""awk -F'@' '{print $2}' emails.txt"", 'cat /sys/class/net/eth0/speed', ""awk '{sum+=$3} END {print sum}' data.txt""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",8,0,benign,[],generated,train,dev,home,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-08 08:18:49+00:00,2026-06-08 08:18:56.798560+00:00,7.8,8,0,0,8,0.875,31.875,2.75,0,0,0,0,0,0,0,0,0,3,2,0.4681666405523325,0,2.920233205303088,0
gen-874c146ccea6c97830b69f93,youssef,p_dev,10.30.0.11,10.10.20.12,db-prod-03,2026-06-15T06:09:25+00:00,2026-06-15T06:09:34.474762+00:00,9.47,"['find . -iname ""*.jpg""', 'find . -iname ""*.jpg""', 'find /data -size +1G -type f', ""grep -l 'kernel' *.log"", 'find /etc -perm /u+x', 'python3', 'tail -c 100 file.txt', ""awk '{$2 += 100; print}' file.txt"", ""awk '$2 == 0' data.txt"", ""awk '{print $0, length($0)}' file.txt"", 'find /data -size +1G -type f', ""grep -E '[0-9]+\\.[0-9]+\\.[0-9]+\\.[0-9]+' access.log""]","['KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT', 'KBD_INPUT']",12,0,benign,[],generated,train,dev,jump,db,3,True,True,True,test-ssh,192.168.1.32,192.168.1.74,debian-lab,SSH,1,2026-06-15 06:09:25+00:00,2026-06-15 06:09:34.474762+00:00,9.47,6,1,0,12,0.8333333333333334,25.83333333333333,3.2516291673878226,0,0,0,0,0,0,0,0,0,5,1,0.6967690383301713,0,4.1292071384979625,0
